TicketTime,PriorVisits,GiftCardLines,NetAmount,DiscountAmount,UniqueItems,UniqueCategories,ReturnedBags,BoughtProduce,TicketMonthDecimal,WeekdayNumber,IsFrontEnd,RetailSpendCnt,QSRSpendCnt,TicketCount,BizHours,WillReturn
18.6833333333,5,0,7.19,0.0,1,1,False,False,5.125,7,True,0.212871661547,0.0,344,False,True
18.7,0,0,17.99,0.0,1,1,False,False,5.125,7,True,0.532623253301,0.0,344,False,False
18.75,0,0,47.51,0.0,5,4,False,True,5.125,7,True,1.40661093743,0.0,344,False,False
18.7666666667,8,0,14.18,0.0,3,2,False,True,5.125,7,True,0.419821997321,0.0,344,False,False
18.7833333333,3,0,21.92,0.0,4,3,False,True,5.125,7,True,0.648977304745,0.0,344,False,True
14.2833333333,1,0,27.88,0.0,4,4,False,False,5.125,7,True,0.825432812786,0.0,497,False,False
14.3,10,0,11.53,0.0,2,2,False,False,5.125,7,True,0.341364430826,0.0,497,False,True
14.3166666667,7,0,8.87,0.0,3,3,False,True,5.125,7,True,0.262610798042,0.0,497,False,True
14.35,0,0,59.52,0.0,10,7,False,True,5.125,7,True,1.76218655011,0.0,497,False,False
14.4166666667,0,0,21.35,0.0,4,3,False,True,5.125,7,True,0.632101526291,0.0,497,False,False
14.4333333333,17,0,79.46,0.0,9,6,False,True,5.125,7,True,2.3525427297,0.0,497,False,True
14.5,0,0,33.6,0.0,1,1,False,False,5.125,7,True,0.9947827299,0.0,497,False,False
14.5666666667,0,0,42.63,0.0,8,6,False,False,5.125,7,True,1.26213058856,0.0,497,False,False
14.6166666667,0,0,75.85,0.0,9,5,False,False,5.125,7,True,2.24566279949,0.0,497,False,False
14.6666666667,9,0,8.6,0.0,2,2,False,False,5.125,7,True,0.254617008248,0.0,497,False,True
14.6833333333,0,0,9.75,0.0,2,2,False,False,5.125,7,True,0.288664631444,0.0,497,False,True
14.7166666667,0,0,56.87,0.0,8,5,False,False,5.125,7,True,1.68372898361,0.0,497,False,False
14.7666666667,2,0,60.64,0.0,7,4,False,True,5.125,7,True,1.79534597444,0.0,497,False,False
14.8,0,0,5.78,0.0,2,2,False,False,5.125,7,True,0.171126314846,0.0,497,False,False
14.8166666667,1,0,35.0,0.0,5,2,False,False,5.125,7,True,1.03623201031,0.0,497,False,False
14.8166666667,15,0,6.07,0.0,1,1,False,False,5.125,7,True,0.179712237217,0.0,497,False,True
14.9,11,0,54.73,0.0,12,5,False,True,5.125,7,True,1.62037079784,0.0,497,False,True
15.4166666667,0,0,170.8,0.0,13,4,False,False,5.125,7,True,5.05681221033,0.0,483,False,False
15.4333333333,0,0,56.6,0.0,2,1,False,False,5.125,7,True,1.67573519382,0.0,483,False,False
15.4666666667,0,0,45.22,0.0,6,3,False,False,5.125,7,True,1.33881175732,0.0,483,False,False
15.4833333333,0,0,50.4,0.0,4,2,False,False,5.125,7,True,1.49217409485,0.0,483,False,False
15.5666666667,3,0,32.12,0.0,6,4,False,True,5.125,7,True,0.950964919179,0.0,483,False,False
15.85,0,0,29.81,0.0,12,6,False,True,5.125,7,True,0.882573606498,0.0,483,False,True
15.8666666667,0,0,28.52,0.0,4,3,False,False,5.125,7,True,0.844381055261,0.0,483,False,False
15.8833333333,0,0,15.85,0.0,3,3,False,True,5.125,7,True,0.469265067527,0.0,483,False,False
15.9333333333,0,0,37.25,0.0,4,2,False,False,5.125,7,True,0.544465904847,1.63770389909,483,False,False
15.95,0,0,18.92,0.0,2,2,False,False,5.125,7,True,0.560157418146,0.0,483,False,False
16.0166666667,0,0,48.2,0.0,12,4,False,True,5.125,7,True,1.42703951135,0.0,518,False,False
16.2166666667,1,0,47.9,0.0,3,2,False,False,5.125,7,True,1.41815752269,0.0,518,False,False
16.25,0,0,73.41,0.0,7,4,False,False,5.125,7,True,2.17342262506,0.0,518,False,False
16.2833333333,1,0,39.1,0.0,9,6,False,True,5.125,7,True,1.15761918866,0.0,518,False,True
16.3,0,0,27.17,0.0,4,3,False,False,5.125,7,True,0.804412106292,0.0,518,False,False
16.3333333333,1,0,32.22,0.0,8,5,False,True,5.125,7,True,0.953925582065,0.0,518,False,False
16.3666666667,0,0,56.71,0.0,6,5,False,False,5.125,7,True,1.13955914506,1.58212964165,518,False,False
16.4,1,0,31.05,0.0,5,3,False,True,5.125,7,True,0.919285826292,0.0,518,False,True
16.5166666667,0,0,284.41,0.0,35,8,False,True,5.125,7,True,8.4204213158,0.0,518,False,False
16.55,7,0,26.8,0.0,5,5,False,False,5.125,7,True,0.793457653611,0.0,518,False,True
16.5666666667,1,0,28.55,0.0,2,2,False,False,5.125,7,True,0.845269254127,0.0,518,False,True
16.6166666667,16,0,41.46,0.0,12,7,False,True,5.125,7,True,1.22749083279,0.0,518,False,True
16.65,13,0,25.12,0.0,7,4,False,True,5.125,7,True,0.743718517116,0.0,518,False,True
16.7,0,0,122.83,0.0,18,8,False,True,5.125,7,True,3.63658222362,0.0,518,False,False
16.75,11,0,30.93,0.0,2,1,False,False,5.125,7,True,0.915733030828,0.0,518,False,True
16.7833333333,0,0,70.98,0.0,9,4,False,True,5.125,7,True,2.10147851691,0.0,518,False,True
16.85,16,0,67.28,0.0,13,6,False,True,5.125,7,True,1.35539146949,1.86694771105,518,False,True
16.8833333333,1,0,75.14,0.0,9,7,False,True,5.125,7,True,1.47589044897,2.19605151686,518,False,False
16.9666666667,30,0,76.45,0.0,8,5,False,False,5.125,7,True,2.26342677681,0.0,518,False,True
17.0,3,0,19.6,0.0,2,2,False,False,5.125,7,True,0.580289925775,0.0,402,False,False
17.0166666667,0,0,30.67,0.0,5,2,False,True,5.125,7,True,0.908035307323,0.0,402,False,True
17.0833333333,0,0,11.47,0.0,2,1,False,False,5.125,7,True,0.339588033094,0.0,402,False,False
17.1,0,0,66.73,0.0,3,2,False,False,5.125,7,True,1.97565034423,0.0,402,False,False
17.1333333333,5,0,69.02,0.0,6,2,False,False,5.125,7,True,2.04344952434,0.0,402,False,True
17.2666666667,0,0,26.74,0.0,3,2,False,False,5.125,7,True,0.791681255879,0.0,402,False,False
17.2833333333,0,0,26.6,0.0,2,2,False,True,5.125,7,True,0.787536327838,0.0,402,False,False
17.3,0,0,16.45,0.0,2,2,False,False,5.125,7,True,0.487029044847,0.0,402,False,False
17.3333333333,2,0,27.26,0.0,5,4,False,True,5.125,7,True,0.807076702889,0.0,402,False,False
17.3333333333,4,0,37.74,0.0,4,3,False,False,5.125,7,True,0.795234051343,0.94476237657,402,False,True
17.3666666667,1,0,21.78,0.0,5,4,False,True,5.125,7,True,0.644832376703,0.0,402,False,False
17.4666666667,3,0,105.13,0.0,10,6,False,True,5.125,7,True,3.11254489269,0.0,402,False,False
17.4666666667,0,0,105.13,0.0,10,6,False,True,5.125,7,True,3.11254489269,0.0,402,False,False
17.5166666667,2,0,24.7,0.0,2,2,False,False,5.125,7,True,0.731283732992,0.0,402,False,False
17.55,0,0,43.2,0.0,6,5,False,True,5.125,7,True,1.27900636701,0.0,402,False,False
17.5833333333,15,0,79.86,0.0,9,6,False,False,5.125,7,True,2.36438538125,0.0,402,False,True
17.6166666667,3,0,28.69,0.0,4,3,False,True,5.125,7,True,0.537656380208,0.91437020453,402,False,True
17.6666666667,7,0,4.28,0.0,1,1,False,False,5.125,7,True,0.126716371547,0.0,402,False,True
17.7333333333,7,0,59.02,0.0,8,5,False,True,5.125,7,True,1.74738323568,0.0,402,False,True
17.75,0,0,11.8,0.0,1,1,False,False,5.125,7,True,0.34935822062,0.0,402,False,False
17.7666666667,0,0,24.43,0.0,4,3,False,True,5.125,7,True,0.723289943198,0.0,402,False,False
17.7833333333,0,0,33.66,0.0,4,3,False,False,5.125,7,True,0.996559127632,0.0,402,False,True
17.9333333333,1,0,12.46,0.0,2,1,False,False,5.125,7,True,0.368898595671,0.0,402,False,False
17.9666666667,10,0,21.35,0.0,4,4,False,True,5.125,7,True,0.632101526291,0.0,402,False,True
17.9833333333,0,0,11.8,0.0,1,1,False,False,5.125,7,True,0.34935822062,0.0,402,False,False
18.0,0,0,9.8,0.0,1,1,False,False,5.125,7,True,0.290144962888,0.0,344,False,False
18.05,4,0,31.07,0.0,8,3,False,True,5.125,7,True,0.919877958869,0.0,344,False,False
18.1,0,0,74.09,0.0,12,7,False,True,5.125,7,True,2.19355513269,0.0,344,False,False
18.1333333333,0,0,2.77,0.0,2,1,False,True,5.125,7,True,0.0820103619591,0.0,344,False,False
18.15,2,0,10.96,0.0,3,2,False,True,5.125,7,True,0.324488652372,0.0,344,False,True
18.1833333333,4,0,43.64,0.0,8,5,False,True,5.125,7,True,1.29203328372,0.0,344,False,True
18.25,0,0,47.97,0.0,11,6,False,True,5.125,7,True,1.42022998671,0.0,344,False,True
18.2833333333,2,0,47.63,0.0,9,6,False,True,5.125,7,True,1.41016373289,0.0,344,False,True
18.5333333333,3,0,75.23,0.0,7,5,False,True,5.125,7,True,2.2273066896,0.0,344,False,False
18.5666666667,2,0,59.82,0.0,8,4,False,False,5.125,7,True,1.77106853877,0.0,344,False,False
18.6166666667,0,0,27.36,0.0,7,3,False,True,5.125,7,True,0.810037365776,0.0,344,False,False
18.6333333333,2,0,28.55,0.0,4,2,False,True,5.125,7,True,0.113097322268,2.1474240416,344,False,True
18.6666666667,18,0,23.18,0.0,4,3,False,True,5.125,7,True,0.686281657116,0.0,344,False,True
18.75,0,0,12.46,0.0,1,1,False,False,5.125,7,True,0.368898595671,0.0,344,False,False
18.7833333333,0,0,46.81,0.0,6,4,False,True,5.125,7,True,1.38588629722,0.0,344,False,False
18.8,3,0,31.38,0.0,5,5,False,False,5.125,7,True,0.929056013818,0.0,344,False,False
18.85,4,0,54.74,0.0,11,3,False,True,5.125,7,True,1.62066686413,0.0,344,False,True
18.9333333333,10,0,14.21,0.0,1,1,False,False,5.125,7,True,0.420710196187,0.0,344,False,True
18.9666666667,0,0,69.77,0.0,10,8,False,True,5.125,7,True,2.06565449599,0.0,344,False,False
19.0,0,0,3.88,0.0,1,1,False,False,5.125,7,True,0.11487372,0.0,302,False,False
19.0666666667,1,0,9.98,0.0,4,3,False,True,5.125,7,True,0.295474156084,0.0,302,False,False
19.1166666667,1,0,43.42,0.0,8,6,False,True,5.125,7,True,1.28551982537,0.0,302,False,False
19.15,0,0,10.05,0.0,2,2,False,True,5.125,7,True,0.297546620104,0.0,302,False,False
19.1666666667,0,0,5.8,0.0,1,1,False,False,5.125,7,True,0.171718447423,0.0,302,False,False
19.2166666667,1,0,30.29,0.0,5,3,False,True,5.125,7,True,0.896784788354,0.0,302,False,True
19.25,22,0,3.23,0.0,3,1,False,True,5.125,7,True,0.0956294112375,0.0,302,False,False
19.2833333333,0,0,11.6,0.0,1,1,False,False,5.125,7,True,0.343436894847,0.0,302,False,False
19.3333333333,0,0,91.07,0.0,14,9,False,True,5.125,7,True,2.69627569083,0.0,302,False,False
19.3333333333,0,0,91.07,0.0,14,9,False,True,5.125,7,True,2.69627569083,0.0,302,False,False
19.4,2,0,18.87,0.0,5,4,False,True,5.125,7,True,0.558677086703,0.0,302,False,False
19.4666666667,0,0,3.69,0.0,4,2,False,True,5.125,7,True,0.109248460516,0.0,302,False,True
19.5333333333,18,0,47.66,0.0,11,5,False,True,5.125,7,True,1.41105193176,0.0,302,False,True
19.6333333333,0,0,27.69,14.91,2,2,False,False,5.125,7,True,0.819807553302,0.0,302,False,True
19.65,1,0,38.81,0.0,6,3,False,False,5.125,7,True,1.14903326629,0.0,302,False,False
19.6833333333,0,0,19.0,0.0,5,4,False,True,5.125,7,True,0.562525948456,0.0,302,False,False
19.6833333333,0,0,10.4,0.0,2,2,False,False,5.125,7,True,0.307908940207,0.0,302,False,False
19.7,0,0,5.8,0.0,1,1,False,False,5.125,7,True,0.171718447423,0.0,302,False,False
19.7333333333,0,0,13.72,0.0,2,2,False,True,5.125,7,True,0.406202948043,0.0,302,False,False
19.7833333333,17,0,97.44,0.0,10,9,False,True,5.125,7,True,2.73298791063,0.445462407335,302,False,True
19.8333333333,3,0,55.3,0.0,3,3,False,False,5.125,7,True,1.63724657629,0.0,302,False,True
19.85,37,0,9.94,0.0,5,2,False,True,5.125,7,True,0.294289890929,0.0,302,False,True
19.95,0,0,135.62,0.0,20,5,False,True,5.125,7,True,4.01525100682,0.0,302,False,False
20.95,2,0,29.07,0.0,4,4,False,False,5.125,7,True,0.860664701137,0.0,259,False,True
20.9833333333,0,0,26.13,0.0,6,3,False,True,5.125,7,True,0.38251764495,1.14708740758,259,False,False
21.1333333333,0,0,14.18,0.0,5,3,False,True,5.125,7,True,0.419821997321,0.0,182,False,True
21.2,1,0,32.02,0.0,2,2,False,True,5.125,7,True,0.948004256292,0.0,182,False,False
21.2333333333,0,0,17.95,0.0,1,1,False,False,5.125,7,True,0.531438988146,0.0,182,False,False
21.35,0,0,398.0,0.0,15,1,False,False,5.125,7,True,11.7834382887,0.0,182,False,False
21.4,0,0,9.8,0.0,1,1,False,False,5.125,7,True,0.290144962888,0.0,182,False,False
21.5333333333,3,0,22.37,0.0,3,3,False,False,5.125,7,True,0.662300287734,0.0,182,False,True
21.9,3,0,106.72,0.0,13,8,False,False,5.125,7,True,3.15961943259,0.0,182,False,True
22.0,0,0,54.65,0.0,7,5,False,False,5.125,7,True,1.42703951135,0.560084313316,142,False,False
22.0666666667,0,0,44.6,0.0,3,2,False,False,5.125,7,True,1.32045564743,0.0,142,False,True
22.1,45,0,11.44,0.0,1,1,False,False,5.125,7,True,0.338699834228,0.0,142,False,True
22.1333333333,1,0,13.63,0.0,1,1,False,False,5.125,7,True,0.403538351445,0.0,142,False,False
22.15,0,0,9.16,0.0,1,1,False,False,5.125,7,True,0.271196720413,0.0,142,False,True
22.25,1,0,0.94,0.23,1,1,False,True,5.125,7,True,0.0278302311341,0.0,142,False,True
22.35,0,0,14.19,0.0,2,2,False,False,5.125,7,True,0.42011806361,0.0,142,False,False
22.4166666667,0,0,27.52,0.0,3,2,False,False,5.125,7,True,0.814774426395,0.0,142,False,False
22.4666666667,9,0,0.73,0.0,1,1,False,True,5.125,7,True,0.0216128390722,0.0,142,False,True
23.05,1,0,31.9,0.0,4,1,False,False,5.125,7,True,0.944451460828,0.0,3,False,False
23.2166666667,0,0,16.95,0.0,1,1,False,False,5.125,7,True,0.50183235928,0.0,3,False,False
14.4,1,0,46.3,0.0,11,7,False,True,5.125,7,True,1.23518855629,0.397703279843,497,False,False
14.4666666667,0,0,7.78,0.0,2,1,False,False,5.125,7,True,0.230339572578,0.0,497,False,False
14.6333333333,0,0,41.16,0.0,4,3,False,False,5.125,7,True,1.21860884413,0.0,497,False,False
14.65,0,0,12.05,0.0,3,3,False,False,5.125,7,True,0.356759877836,0.0,497,False,True
14.65,0,0,33.8,0.0,1,1,False,False,5.125,7,True,1.00070405567,0.0,497,False,False
14.6666666667,0,0,10.35,0.0,2,2,False,False,5.125,7,True,0.306428608764,0.0,497,False,False
14.6833333333,1,0,14.72,0.0,6,4,False,True,5.125,7,True,0.435809576909,0.0,497,False,True
14.7166666667,7,0,78.28,0.0,7,4,False,True,5.125,7,True,2.31760690764,0.0,497,False,False
14.8,0,0,13.46,0.0,2,2,False,False,5.125,7,True,0.398505224537,0.0,497,False,False
14.8333333333,0,0,86.24,0.0,11,10,False,True,5.125,7,True,2.31908723908,0.686863088113,497,False,False
14.9,0,0,39.48,0.0,1,1,False,False,5.125,7,True,1.16886970763,0.0,497,False,True
14.9166666667,0,0,37.5,0.0,1,1,False,False,5.125,7,True,1.11024858248,0.0,497,False,False
14.9333333333,0,0,1.98,0.0,1,1,False,False,5.125,7,True,0.0586211251548,0.0,497,False,False
15.2333333333,1,0,13.54,0.0,2,2,False,False,5.125,7,True,0.400873754847,0.0,483,False,True
15.25,17,0,12.52,0.0,5,3,False,True,5.125,7,True,0.370674993403,0.0,483,False,True
15.3166666667,0,0,30.72,0.0,4,3,False,False,5.125,7,True,0.909515638766,0.0,483,False,False
15.3333333333,9,0,18.33,0.0,2,2,False,True,5.125,7,True,0.542689507115,0.0,483,False,True
15.4,2,0,59.29,0.0,17,6,False,True,5.125,7,True,1.62954885279,0.369047803348,483,False,True
15.4333333333,1,0,59.09,0.0,12,6,False,True,5.125,7,True,1.7494556997,0.0,483,False,True
15.4666666667,2,0,22.5,0.0,4,4,False,True,5.125,7,True,0.666149149487,0.0,483,False,True
15.5666666667,0,0,28.39,0.0,4,2,False,False,5.125,7,True,0.840532193508,0.0,483,False,True
15.5833333333,1,0,7.8,0.0,1,1,False,False,5.125,7,True,0.230931705155,0.0,483,False,False
15.6666666667,3,0,48.89,0.0,3,3,False,True,5.125,7,True,1.44746808526,0.0,483,False,True
15.6833333333,0,0,18.96,0.0,5,4,False,True,5.125,7,True,0.561341683301,0.0,483,False,False
15.7666666667,0,0,131.45,0.0,11,6,False,False,5.125,7,True,3.89179136445,0.0,483,False,False
15.8166666667,0,0,28.6,0.0,6,2,False,False,5.125,7,True,0.84674958557,0.0,483,False,False
15.8333333333,0,0,6.08,0.0,2,2,False,False,5.125,7,True,0.180008303506,0.0,483,False,False
15.85,0,0,14.8,0.0,1,1,False,False,5.125,7,True,0.438178107218,0.0,483,False,False
15.8666666667,0,0,25.66,0.0,4,3,False,False,5.125,7,True,0.759706096704,0.0,483,False,False
15.9,4,0,60.08,0.0,9,9,False,True,5.125,7,True,1.77876626227,0.0,483,False,True
16.1833333333,1,0,89.82,0.0,6,3,False,True,5.125,7,True,2.65926740475,0.0,518,False,False
16.2166666667,0,0,109.59,0.0,11,5,False,True,5.125,7,True,3.24459045743,0.0,518,False,False
16.2333333333,2,0,146.06,0.0,3,3,False,False,5.125,7,True,4.32434421218,0.0,518,False,False
16.2833333333,25,0,34.69,0.0,6,4,False,True,5.125,7,True,1.02705395536,0.0,518,False,True
16.3,0,0,22.99,0.0,4,4,False,False,5.125,7,True,0.680656397631,0.0,518,False,False
16.3166666667,0,0,12.16,0.0,4,2,False,False,5.125,7,True,0.360016607012,0.0,518,False,False
16.3333333333,3,0,5.76,0.0,2,2,False,True,5.125,7,True,0.170534182269,0.0,518,False,False
16.3833333333,0,0,11.0,0.0,2,1,False,True,5.125,7,True,0.325672917527,0.0,518,False,False
16.45,0,0,16.6,0.0,2,1,False,False,5.125,7,True,0.491470039177,0.0,518,False,False
16.4666666667,0,0,24.41,0.0,7,3,False,True,5.125,7,True,0.722697810621,0.0,518,False,False
16.5166666667,2,0,22.49,0.0,6,5,False,True,5.125,7,True,0.665853083198,0.0,518,False,False
16.5833333333,0,0,37.55,0.0,2,2,False,False,5.125,7,True,1.11172891392,0.0,518,False,False
16.6166666667,6,0,28.59,0.0,4,3,False,False,5.125,7,True,0.846453519281,0.0,518,False,True
16.7,0,0,40.69,0.0,6,3,False,False,5.125,7,True,1.20469372856,0.0,518,False,False
16.85,9,0,34.55,0.0,7,4,False,True,5.125,7,True,1.02290902732,0.0,518,False,True
16.9,0,0,28.12,0.0,3,2,False,False,5.125,7,True,0.832538403714,0.0,518,False,False
17.0166666667,1,0,21.22,0.0,2,2,False,True,5.125,7,True,0.628252664538,0.0,402,False,False
17.0666666667,0,0,4.8,0.0,1,1,False,False,5.125,7,True,0.142111818557,0.0,402,False,False
17.0833333333,0,0,15.6,0.0,2,2,False,False,5.125,7,True,0.461863410311,0.0,402,False,False
17.1333333333,0,0,13.6,0.0,2,2,False,False,5.125,7,True,0.402650152579,0.0,402,False,False
17.2,9,0,16.67,0.0,4,2,False,False,5.125,7,True,0.493542503198,0.0,402,False,True
17.2166666667,23,0,15.6,0.0,2,1,False,False,5.125,7,True,0.461863410311,0.0,402,False,True
17.25,2,0,28.29,0.0,3,3,False,False,5.125,7,True,0.837571530622,0.0,402,False,False
17.2666666667,0,0,38.67,0.0,4,1,False,False,5.125,7,True,1.14488833825,0.0,402,False,False
17.2833333333,1,0,11.48,0.0,1,1,False,False,5.125,7,True,0.0,0.996863242925,402,False,False
17.3166666667,0,0,30.4,0.0,4,2,False,False,5.125,7,True,0.900041517529,0.0,402,False,False
17.4333333333,1,0,84.55,0.0,10,5,False,True,5.125,7,True,2.50324047063,0.0,402,False,True
17.45,6,0,31.37,0.0,6,3,False,True,5.125,7,True,0.928759947529,0.0,402,False,True
17.5,7,0,67.94,0.0,12,8,False,True,5.125,7,True,1.63783870887,1.095854889,402,False,True
17.5333333333,0,0,13.57,0.0,3,2,False,True,5.125,7,True,0.401761953713,0.0,402,False,False
17.5666666667,5,0,57.45,0.0,9,5,False,True,5.125,7,True,1.70090082836,0.0,402,False,True
17.6,11,0,7.8,0.0,1,1,False,False,5.125,7,True,0.230931705155,0.0,402,False,True
17.65,0,0,15.97,0.0,3,2,False,False,5.125,7,True,0.472817862991,0.0,402,False,False
17.6666666667,0,0,6.4,0.0,2,1,False,False,5.125,7,True,0.189482424743,0.0,402,False,False
17.7,1,0,23.7,0.0,6,3,False,True,5.125,7,True,0.701677104126,0.0,402,False,False
17.7333333333,5,0,28.68,0.0,5,4,False,True,5.125,7,True,0.849118115879,0.0,402,False,False
17.7666666667,4,0,4.8,0.0,1,1,False,False,5.125,7,True,0.142111818557,0.0,402,False,True
17.8,1,0,26.63,0.0,3,2,False,True,5.125,7,True,0.788424526704,0.0,402,False,True
17.9,1,0,23.5,0.0,4,2,False,True,5.125,7,True,0.392287832476,0.890056466898,402,False,True
17.9166666667,1,0,10.48,0.0,2,2,False,False,5.125,7,True,0.310277470517,0.0,402,False,False
17.9333333333,0,0,43.0,0.0,5,2,False,False,5.125,7,True,1.27308504124,0.0,402,False,False
17.9833333333,1,0,42.76,0.0,6,5,False,True,5.125,7,True,1.1226833666,0.42028032193,402,False,False
18.8833333333,4,0,128.52,0.0,5,5,False,False,5.125,7,True,3.80504394187,0.0,344,False,False
18.9333333333,7,0,49.9,0.0,4,4,False,True,5.125,7,True,1.47737078042,0.0,344,False,True
18.9833333333,0,0,2.6,0.0,1,1,False,False,5.125,7,True,0.0769772350518,0.0,344,False,True
19.0,16,0,5.71,0.0,1,1,False,False,5.125,7,True,0.169053850825,0.0,302,False,True
19.0666666667,0,0,41.2,0.0,4,2,False,False,5.125,7,True,1.21979310928,0.0,302,False,False
19.0833333333,5,0,14.81,0.0,1,1,False,False,5.125,7,True,0.438474173507,0.0,302,False,True
19.1,10,0,21.39,0.0,1,1,False,False,5.125,7,True,0.633285791446,0.0,302,False,True
19.1166666667,0,0,3.98,0.0,1,1,False,False,5.125,7,True,0.117834382887,0.0,302,False,False
19.1666666667,0,0,44.39,0.0,11,6,False,True,5.125,7,True,1.31423825537,0.0,302,False,False
19.2,0,0,12.78,0.0,3,2,False,False,5.125,7,True,0.378372716909,0.0,302,False,False
19.2333333333,1,0,39.6,0.0,5,3,False,False,5.125,7,True,0.502720558146,1.96420266158,302,False,False
19.3166666667,0,0,83.16,0.0,14,8,False,True,5.125,7,True,2.4620872565,0.0,302,False,False
19.35,6,0,105.73,0.0,8,5,False,True,5.125,7,True,3.13030887001,0.0,302,False,False
19.3833333333,0,0,25.21,0.0,6,4,False,False,5.125,7,True,0.746383113714,0.0,302,False,False
19.4,0,0,33.85,0.0,1,1,False,False,5.125,7,True,1.00218438712,0.0,302,False,True
19.4333333333,0,0,4.66,0.0,4,2,False,True,5.125,7,True,0.137966890516,0.0,302,False,False
19.4833333333,1,0,1.48,0.0,1,1,False,False,5.125,7,True,0.0438178107218,0.0,302,False,False
19.5,5,0,10.56,0.0,3,3,False,False,5.125,7,True,0.312646000826,0.0,302,False,False
19.5166666667,1,0,26.15,0.0,3,3,False,True,5.125,7,True,0.774213344848,0.0,302,False,True
19.5333333333,1,0,40.05,0.0,3,2,False,False,5.125,7,True,1.18574548609,0.0,302,False,False
19.6166666667,1,0,31.47,0.0,3,2,False,False,5.125,7,True,0.931720610416,0.0,302,False,False
19.6666666667,1,0,23.65,0.0,4,2,False,False,5.125,7,True,0.082898560825,1.81050510584,302,False,True
19.75,1,0,32.91,0.0,7,6,False,True,5.125,7,True,0.974354155983,0.0,302,False,False
19.7666666667,2,0,9.8,0.0,1,1,False,False,5.125,7,True,0.290144962888,0.0,302,False,False
19.8,0,0,15.23,0.0,5,3,False,True,5.125,7,True,0.45090895763,0.0,302,False,False
19.8166666667,6,0,40.02,0.0,5,5,False,False,5.125,7,True,1.18485728722,0.0,302,False,True
19.85,67,0,15.45,0.0,5,2,False,True,5.125,7,True,0.457422415981,0.0,302,False,True
19.8833333333,18,0,14.93,0.0,3,2,False,True,5.125,7,True,0.0574368600002,1.12798375659,302,False,True
19.9333333333,1,0,81.7,0.0,8,5,False,True,5.125,7,True,2.41886157836,0.0,302,False,False
20.0333333333,3,0,5.8,0.0,1,1,False,False,5.125,7,True,0.171718447423,0.0,259,False,True
20.0666666667,21,0,48.94,0.0,9,5,False,True,5.125,7,True,1.44894841671,0.0,259,False,True
20.15,0,0,133.88,0.0,6,4,False,False,5.125,7,True,3.96373547259,0.0,259,False,False
20.1833333333,84,0,80.14,0.0,11,7,False,True,5.125,7,True,2.37267523733,0.0,259,False,True
20.2,35,0,2.38,0.0,1,1,False,False,5.125,7,True,0.0704637767013,0.0,259,False,True
20.3333333333,14,0,134.58,0.0,23,10,False,True,5.125,7,True,3.85567127723,0.377731281074,259,False,True
20.35,6,0,12.61,0.0,3,2,False,True,5.125,7,True,0.373339590001,0.0,259,False,True
20.8166666667,0,0,15.8,0.0,1,1,False,False,5.125,7,True,0.467784736084,0.0,259,False,False
20.9,0,0,94.4,0.0,8,4,False,False,5.125,7,True,2.79486576496,0.0,259,False,False
21.0,1,0,43.2,0.0,5,5,False,False,5.125,7,True,1.27900636701,0.0,182,False,False
21.05,0,0,7.37,0.0,1,1,False,False,5.125,7,True,0.218200854743,0.0,182,False,False
21.0833333333,1,0,43.56,0.0,4,2,False,False,5.125,7,True,1.28966475341,0.0,182,False,True
21.1166666667,9,0,29.24,0.0,5,4,False,False,5.125,7,True,0.514563209693,1.02986045828,182,False,True
21.1666666667,8,0,19.56,0.0,4,3,False,False,5.125,7,True,0.579105660621,0.0,182,False,True
21.4666666667,0,0,79.51,0.0,6,5,False,False,5.125,7,True,2.35402306114,0.0,182,False,False
21.4833333333,0,0,17.8,0.0,1,1,False,False,5.125,7,True,0.526997993816,0.0,182,False,False
21.7,0,0,32.9,0.0,7,4,False,False,5.125,7,True,0.974058089694,0.0,182,False,False
12.2333333333,2,0,20.71,0.0,6,4,False,True,5.125,7,True,0.613153283817,0.0,321,False,False
12.2833333333,0,0,3.19,0.0,2,2,False,True,5.125,7,True,0.0944451460828,0.0,321,False,False
12.3166666667,6,0,69.01,0.0,10,6,False,True,5.125,7,True,2.04315345805,0.0,321,False,True
12.3333333333,0,0,22.69,0.0,4,4,False,False,5.125,7,True,0.671774408971,0.0,321,False,False
12.3833333333,7,0,32.26,0.0,6,3,False,True,5.125,7,True,0.95510984722,0.0,321,False,True
12.4,1,0,38.41,0.0,5,3,False,False,5.125,7,True,1.13719061475,0.0,321,False,False
12.4666666667,0,0,178.76,0.0,11,5,False,True,5.125,7,True,5.2924809761,0.0,321,False,True
12.5,0,0,20.34,0.0,2,2,False,False,5.125,7,True,0.602198831136,0.0,321,False,False
12.5166666667,1,0,16.6,0.0,2,2,False,False,5.125,7,True,0.491470039177,0.0,321,False,False
12.5333333333,0,0,40.6,0.0,7,3,False,False,5.125,7,True,1.20202913196,0.0,321,False,False
12.5833333333,21,0,49.15,0.0,10,7,False,True,5.125,7,True,1.45516580877,0.0,321,False,True
12.6666666667,1,0,75.83,0.0,9,5,False,True,5.125,7,True,2.24507066692,0.0,321,False,False
12.7166666667,0,0,29.83,0.0,8,5,False,True,5.125,7,True,0.883165739075,0.0,321,False,True
12.75,1,0,47.32,0.0,4,4,False,True,5.125,7,True,1.40098567794,0.0,321,False,False
