CustomerKey,VisitNumber,TicketDate,TicketTime,PriorVisits,SaleLines,ReturnLines,GiftCardLines,NetAmount,NetRetailAmount,NetQSRAmount,DiscountAmount,StationGroup,UniqueItems,UniqueCategories,ReturnedBags,BoughtProduce,WillReturn
6597,2,2014-05-10,21:12:12,1,1,0,0,20.4,20.4,0.0,0.0,Front End,1,1,False,False,False
122910,1,2014-05-10,21:13:17,0,1,0,0,11.8,11.8,0.0,0.0,Front End,1,1,False,False,False
292172,25,2014-05-10,21:15:34,24,4,0,0,20.7,20.7,0.0,5.18,Front End,4,4,False,True,True
359209,1,2014-05-10,21:17:15,0,6,0,0,59.65,59.65,0.0,0.0,Front End,6,5,False,False,False
876212,82,2014-05-10,21:19:06,81,4,0,0,29.07,29.07,0.0,0.0,Front End,4,4,False,True,True
935629,12,2014-05-10,21:23:52,11,1,0,0,10.8,10.8,0.0,0.0,Front End,1,1,False,False,True
945954,1,2014-05-10,21:27:47,0,1,0,0,9.61,9.61,0.0,0.0,Front End,1,1,False,False,False
122064,7,2014-05-10,21:29:15,6,7,0,0,66.37,66.37,0.0,0.0,Front End,7,3,False,False,True
45788,2,2014-05-10,21:32:12,1,3,0,0,25.61,0.0,25.61,0.0,Front End,3,1,False,False,False
645965,1,2014-05-10,21:33:54,0,8,0,0,58.74,58.74,0.0,0.0,Front End,7,7,False,False,False
323412,1,2014-05-10,21:38:58,0,15,0,0,157.28,157.28,0.0,0.0,Front End,14,6,False,True,False
240450,1,2014-05-10,21:40:42,0,4,0,0,35.48,35.48,0.0,0.0,Front End,4,4,False,False,True
806945,4,2014-05-10,21:42:12,3,6,0,0,44.36,44.36,0.0,0.0,Front End,6,2,False,False,False
80909,3,2014-05-10,21:48:35,2,25,0,0,129.36,129.36,0.0,0.0,Front End,25,9,False,True,True
383717,1,2014-05-10,21:50:37,0,2,0,0,11.08,11.08,0.0,0.0,Front End,2,2,False,True,False
548278,1,2014-05-10,21:51:45,0,4,0,0,416.0,416.0,0.0,0.0,Front End,4,1,False,False,False
838181,3,2014-05-10,21:53:40,2,8,0,0,56.65,48.09,8.56,0.0,Front End,8,6,False,True,False
935149,1,2014-05-10,21:55:53,0,2,0,0,11.39,11.39,0.0,0.0,Front End,2,1,False,True,False
699730,2,2014-05-10,22:03:02,1,1,0,0,19.99,19.99,0.0,0.0,Front End,1,1,False,False,True
65324,6,2014-05-10,22:06:37,5,5,0,0,18.57,18.57,0.0,0.0,Front End,5,4,False,True,True
811526,2,2014-05-10,22:07:42,1,2,0,0,10.6,10.6,0.0,0.0,Front End,2,2,False,False,False
623449,2,2014-05-10,22:08:35,1,2,0,0,24.4,24.4,0.0,0.0,Front End,2,1,False,False,False
921490,9,2014-05-10,22:11:10,8,4,0,0,31.09,31.09,0.0,0.0,Front End,4,4,False,False,True
276908,1,2014-05-10,22:14:32,0,11,0,0,101.3,101.3,0.0,0.0,Front End,11,3,False,True,False
980407,1,2014-05-10,22:26:20,0,3,0,0,83.4,83.4,0.0,0.0,Front End,3,1,False,False,False
110485,1,2014-05-10,22:29:39,0,2,0,0,25.5,25.5,0.0,0.0,Front End,2,2,False,False,True
194497,3,2014-05-10,22:39:04,2,1,0,0,12.8,12.8,0.0,0.0,Front End,1,1,False,False,False
588850,8,2014-05-10,22:40:50,7,7,0,0,53.6,53.6,0.0,0.0,Front End,7,2,False,False,True
229569,1,2014-05-10,22:47:42,0,4,0,0,32.24,32.24,0.0,0.0,Front End,4,3,False,False,False
459524,2,2014-05-10,22:48:40,1,1,0,0,7.96,7.96,0.0,0.0,Front End,1,1,False,False,False
507915,1,2014-05-10,22:51:13,0,2,0,0,11.76,11.76,0.0,0.0,Front End,2,2,False,False,False
720697,1,2014-05-10,22:51:57,0,1,0,0,3.98,3.98,0.0,0.0,Front End,1,1,False,False,False
70099,1,2014-05-10,22:56:24,0,7,0,0,60.4,60.4,0.0,0.0,Front End,7,3,False,False,False
813807,1,2014-05-10,10:03:04,0,1,0,0,14.8,14.8,0.0,0.0,Front End,1,1,False,False,False
499906,3,2014-05-10,10:04:21,2,4,0,0,12.85,12.85,0.0,0.0,Front End,4,2,False,True,True
882456,27,2014-05-10,10:06:41,26,6,0,0,45.8,45.8,0.0,0.0,Front End,6,4,False,False,True
234450,18,2014-05-10,10:08:13,17,2,0,0,5.31,5.31,0.0,0.0,Front End,2,2,False,True,True
549075,1,2014-05-10,10:14:06,0,1,0,0,16.0,16.0,0.0,0.0,Front End,1,1,False,False,False
703021,1,2014-05-10,10:16:07,0,5,0,0,29.44,29.44,0.0,0.0,Front End,4,3,False,True,False
600123,2,2014-05-10,10:19:09,1,3,0,0,40.01,40.01,0.0,0.0,Front End,3,2,False,True,False
544337,1,2014-05-10,10:22:56,0,12,0,0,203.91,198.48,5.43,0.0,Front End,12,11,False,True,False
426825,2,2014-05-10,10:24:05,1,2,0,0,17.17,17.17,0.0,0.0,Front End,2,2,False,False,True
960035,3,2014-05-10,10:25:14,2,6,0,0,12.68,12.68,0.0,0.0,Front End,6,1,False,False,False
251229,1,2014-05-10,10:26:06,0,2,0,0,13.64,13.64,0.0,0.0,Front End,2,1,False,False,False
623585,1,2014-05-10,10:27:06,0,5,0,0,22.0,22.0,0.0,0.0,Front End,5,3,False,False,False
810041,1,2014-05-10,10:28:56,0,5,0,0,28.83,28.83,0.0,0.0,Front End,5,4,False,True,False
449638,45,2014-05-10,10:31:52,44,6,0,0,34.73,34.73,0.0,0.0,Front End,6,1,False,True,True
51362,1,2014-05-10,10:33:36,0,4,0,0,21.9,21.9,0.0,0.0,Front End,4,3,False,False,False
858192,1,2014-05-10,10:40:06,0,12,0,0,124.75,124.75,0.0,0.0,Front End,12,7,False,True,False
207390,9,2014-05-10,10:42:51,8,5,0,0,31.77,31.77,0.0,0.0,Front End,5,3,False,True,True
642992,14,2014-05-10,10:46:10,13,5,0,0,38.21,38.21,0.0,0.0,Front End,5,4,False,False,True
279394,4,2014-05-10,10:52:27,3,2,0,0,61.89,61.89,0.0,0.0,Front End,2,2,False,False,True
639816,14,2014-05-10,10:54:07,13,7,0,0,58.82,58.82,0.0,0.0,Front End,7,6,False,True,True
454149,49,2014-05-10,10:56:47,48,13,0,0,122.77,122.77,0.0,0.0,Front End,13,8,False,True,True
416415,1,2014-05-10,10:58:28,0,10,0,0,91.63,91.63,0.0,0.0,Front End,8,4,False,False,False
764187,1,2014-05-10,11:04:09,0,13,0,0,96.39,96.39,0.0,0.0,Front End,13,7,False,True,False
207154,1,2014-05-10,11:05:40,0,1,0,0,9.6,9.6,0.0,0.0,Front End,1,1,False,False,False
879790,4,2014-05-10,11:08:34,3,3,0,0,19.64,5.86,13.78,0.0,Front End,3,3,False,True,True
479897,1,2014-05-10,13:58:19,0,2,0,0,424.63,424.63,0.0,0.0,Front End,2,2,False,False,False
115116,12,2014-05-10,13:59:40,11,4,0,0,17.18,17.18,0.0,0.0,Front End,4,3,False,False,True
186082,1,2014-05-10,14:00:25,0,1,0,0,9.8,9.8,0.0,0.0,Front End,1,1,False,False,False
157133,1,2014-05-10,14:02:34,0,1,0,0,5.8,5.8,0.0,0.0,Front End,1,1,False,False,False
715368,1,2014-05-10,14:09:57,0,1,0,0,5.8,5.8,0.0,0.0,Front End,1,1,False,False,False
449594,2,2014-05-10,14:18:48,1,2,0,0,2.96,2.96,0.0,0.0,Front End,2,1,False,False,True
367005,52,2014-05-10,14:35:50,51,1,0,0,4.25,4.25,0.0,0.0,Front End,1,1,False,False,True
906580,1,2014-05-10,14:36:41,0,2,0,0,26.4,26.4,0.0,0.0,Front End,2,2,False,False,False
79375,1,2014-05-10,14:38:27,0,6,0,0,37.8,37.8,0.0,0.0,Front End,6,4,False,False,False
62872,6,2014-05-10,14:47:50,5,3,0,0,122.38,122.38,0.0,0.0,Front End,3,2,False,False,True
936398,1,2014-05-10,14:49:55,0,5,0,0,43.68,43.68,0.0,0.0,Front End,4,4,False,False,False
234930,1,2014-05-10,14:57:36,0,29,0,0,357.4,357.4,0.0,0.0,Front End,26,12,False,True,False
615282,3,2014-05-10,15:37:39,2,19,0,0,148.98,148.98,0.0,0.0,Front End,18,7,False,True,False
232791,5,2014-05-10,15:41:16,4,7,0,0,107.48,107.48,0.0,0.0,Front End,7,6,False,True,True
875193,1,2014-05-10,15:42:19,0,5,0,0,60.65,60.65,0.0,0.0,Front End,5,4,False,False,True
679931,25,2014-05-10,15:47:26,24,3,0,0,29.85,29.85,0.0,0.0,Front End,3,2,False,True,True
168081,2,2014-05-10,15:48:21,1,4,0,0,10.56,10.56,0.0,0.0,Front End,4,2,False,True,False
586184,1,2014-05-10,15:49:11,0,2,0,0,18.63,18.63,0.0,0.0,Front End,2,2,False,True,False
306382,1,2014-05-10,15:51:25,0,8,0,0,45.3,45.3,0.0,0.0,Front End,8,7,False,False,True
701978,1,2014-05-10,15:53:23,0,6,0,0,38.41,38.41,0.0,0.0,Front End,6,3,False,False,False
41699,1,2014-05-10,15:55:34,0,8,0,0,48.43,48.43,0.0,0.0,Front End,8,6,False,False,False
138325,1,2014-05-10,15:56:44,0,5,0,0,51.39,51.39,0.0,0.0,Front End,5,5,False,False,False
702893,5,2014-05-10,15:58:04,4,4,0,0,49.98,49.98,0.0,0.0,Front End,4,2,False,False,False
736020,1,2014-05-10,15:59:24,0,1,0,0,5.59,5.59,0.0,0.0,Front End,1,1,False,False,True
937649,1,2014-05-10,16:04:49,0,7,0,0,66.81,66.81,0.0,0.0,Front End,7,4,False,False,False
225283,1,2014-05-10,16:11:59,0,6,0,0,104.4,104.4,0.0,0.0,Front End,6,1,False,False,False
362518,44,2014-05-10,16:14:54,43,3,0,0,62.99,62.99,0.0,0.0,Front End,3,3,False,False,True
207526,1,2014-05-10,16:16:19,0,7,0,0,42.4,42.4,0.0,0.0,Front End,7,3,False,False,False
160563,1,2014-05-10,16:19:35,0,4,0,0,31.2,31.2,0.0,0.0,Front End,4,4,False,False,True
839558,1,2014-05-10,16:20:22,0,1,0,0,13.8,13.8,0.0,0.0,Front End,1,1,False,False,False
456589,1,2014-05-10,16:22:35,0,12,0,0,106.4,106.4,0.0,0.0,Front End,12,5,False,False,False
960296,1,2014-05-10,16:23:35,0,1,0,0,3.8,3.8,0.0,0.0,Front End,1,1,False,False,False
749675,2,2014-05-10,16:33:13,1,1,0,0,13.14,13.14,0.0,0.0,Front End,1,1,False,False,False
33352,14,2014-05-10,16:34:42,13,5,0,0,59.38,59.38,0.0,0.0,Front End,5,4,False,True,True
51815,2,2014-05-10,16:35:29,1,3,0,0,16.4,16.4,0.0,0.0,Front End,3,3,False,False,False
734833,1,2014-05-10,16:38:10,0,5,0,0,46.0,46.0,0.0,0.0,Front End,5,3,False,False,False
428556,6,2014-05-10,16:43:05,5,5,0,0,30.84,26.54,4.3,0.0,Front End,5,5,False,True,True
648698,1,2014-05-10,16:44:54,0,5,0,0,39.38,39.38,0.0,0.0,Front End,5,3,False,False,False
37171,2,2014-05-10,16:48:04,1,12,0,0,54.17,54.17,0.0,0.0,Front End,12,6,False,True,False
250211,2,2014-05-10,16:51:44,1,7,0,0,48.75,48.75,0.0,0.0,Front End,7,5,False,False,False
281417,1,2014-05-10,16:55:28,0,1,0,0,18.52,18.52,0.0,0.0,Front End,1,1,False,False,False
106745,2,2014-05-10,16:56:01,1,1,0,0,3.61,3.61,0.0,0.0,Front End,1,1,False,False,False
858973,4,2014-05-10,16:57:43,3,8,0,0,37.88,37.88,0.0,0.0,Front End,8,5,False,True,True
452949,12,2014-05-10,17:01:04,11,7,0,0,148.37,140.17,8.2,0.0,Front End,7,6,False,True,True
24920,1,2014-05-10,18:03:31,0,7,0,0,59.4,59.4,0.0,0.0,Front End,7,3,False,False,False
547938,1,2014-05-10,18:07:43,0,3,0,0,44.4,44.4,0.0,0.0,Front End,3,1,False,False,False
724300,6,2014-05-10,18:08:33,5,1,0,0,2.31,2.31,0.0,0.0,Front End,1,1,False,True,False
628121,22,2014-05-10,18:10:34,21,3,0,0,7.72,7.72,0.0,1.93,Front End,3,1,False,True,True
147781,1,2014-05-10,18:12:03,0,10,0,0,66.61,66.61,0.0,0.0,Front End,9,5,False,True,False
625458,1,2014-05-10,18:12:58,0,2,0,0,13.78,13.78,0.0,0.0,Front End,2,2,False,False,False
230020,2,2014-05-10,18:14:43,1,8,0,0,132.18,132.18,0.0,0.0,Front End,7,6,False,False,False
615789,69,2014-05-10,18:18:11,68,10,0,0,65.42,65.42,0.0,0.0,Front End,10,4,False,True,True
171971,23,2014-05-10,18:24:44,22,5,0,0,31.52,31.52,0.0,7.88,Front End,5,3,False,True,True
678461,2,2014-05-10,18:26:38,1,5,0,0,33.8,33.8,0.0,0.0,Front End,5,2,False,False,True
497715,27,2014-05-10,18:27:38,26,4,0,0,60.16,60.16,0.0,0.0,Front End,4,4,False,False,True
360226,2,2014-05-10,18:29:26,1,8,0,0,48.14,48.14,0.0,0.0,Front End,8,4,False,True,False
316001,9,2014-05-10,18:36:27,8,1,0,0,15.36,15.36,0.0,3.84,Front End,1,1,False,False,True
957164,1,2014-05-10,18:38:30,0,1,0,0,12.8,12.8,0.0,0.0,Front End,1,1,False,False,False
371295,1,2014-05-10,18:43:39,0,22,0,0,134.36,134.36,0.0,0.0,Front End,22,9,False,True,False
878347,2,2014-05-10,18:46:21,1,11,0,0,50.82,50.82,0.0,0.0,Front End,11,6,False,True,False
196021,1,2014-05-10,18:47:14,0,3,0,0,17.8,17.8,0.0,0.0,Front End,3,3,False,False,False
667796,3,2014-05-10,18:48:20,2,5,0,0,37.98,37.98,0.0,0.0,Front End,5,5,False,False,False
191256,7,2014-05-10,18:51:05,6,5,0,0,45.51,45.51,0.0,0.0,Front End,5,4,False,True,False
406,1,2014-05-10,18:54:47,0,14,0,0,120.0,120.0,0.0,0.0,Front End,14,3,False,False,False
269708,1,2014-05-10,19:04:18,0,1,0,0,3.2,3.2,0.0,0.0,Front End,1,1,False,False,False
433859,1,2014-05-10,19:06:50,0,6,0,0,64.35,64.35,0.0,0.0,Front End,6,5,False,False,False
379870,9,2014-05-10,19:10:11,8,9,0,0,67.38,67.38,0.0,0.0,Front End,8,7,False,True,True
772335,192,2014-05-10,19:15:25,191,6,0,0,27.27,27.27,0.0,6.82,Front End,6,4,False,True,True
136074,6,2014-05-10,19:17:49,5,9,0,0,88.89,88.89,0.0,0.0,Front End,9,7,False,True,False
171045,5,2014-05-10,19:26:22,4,14,0,0,163.55,163.55,0.0,0.0,Front End,14,8,False,True,False
617949,1,2014-05-10,19:27:19,0,5,0,0,20.09,20.09,0.0,0.0,Front End,5,3,False,False,False
859005,31,2014-05-10,19:28:42,30,1,0,0,3.6,3.6,0.0,0.0,Front End,1,1,False,False,True
622958,4,2014-05-10,19:30:26,3,5,0,0,47.87,47.87,0.0,0.0,Front End,5,5,False,True,True
870219,2,2014-05-10,19:43:31,1,3,0,0,18.27,18.27,0.0,0.0,Front End,3,2,False,False,False
711680,9,2014-05-10,19:51:00,8,8,0,0,63.06,63.06,0.0,0.0,Front End,8,6,False,True,True
444678,17,2014-05-10,20:15:59,16,9,0,0,39.01,39.01,0.0,0.0,Front End,9,6,False,True,True
851129,1,2014-05-10,20:18:33,0,3,0,0,19.1,19.1,0.0,0.0,Front End,3,2,False,False,False
291717,1,2014-05-10,20:21:21,0,1,0,0,2.75,2.75,0.0,0.0,Front End,1,1,False,True,False
371005,44,2014-05-10,20:24:17,43,1,0,0,10.27,10.27,0.0,0.0,Front End,1,1,False,False,True
478322,7,2014-05-10,20:50:13,6,4,0,0,33.55,33.55,0.0,0.0,Front End,3,2,False,False,True
453179,1,2014-05-10,20:55:12,0,1,0,0,44.4,44.4,0.0,0.0,Front End,1,1,False,False,False
102814,1,2014-05-10,20:56:35,0,6,0,0,22.14,22.14,0.0,0.0,Front End,6,2,False,True,False
43282,1,2014-05-10,20:59:34,0,7,0,0,17.88,17.88,0.0,0.0,Front End,7,2,False,True,True
938347,1,2014-05-10,21:00:39,0,2,0,0,16.87,16.87,0.0,0.0,Front End,2,2,False,False,False
980024,1,2014-05-10,21:02:01,0,4,0,0,53.36,53.36,0.0,0.0,Front End,4,3,False,False,False
206082,1,2014-05-10,21:02:52,0,3,0,0,14.08,14.08,0.0,0.0,Front End,3,1,False,False,False
516484,1,2014-05-10,21:04:54,0,1,0,0,9.8,9.8,0.0,0.0,Front End,1,1,False,False,False
825436,1,2014-05-10,21:07:25,0,1,0,0,6.44,6.44,0.0,0.0,Front End,1,1,False,True,False
345349,1,2014-05-10,21:09:50,0,8,0,0,69.8,69.8,0.0,0.0,Front End,8,4,False,False,False
515240,1,2014-05-10,21:15:13,0,1,0,0,47.4,47.4,0.0,0.0,Front End,1,1,False,False,True
794154,1,2014-05-10,21:16:50,0,1,0,0,13.8,0.0,13.8,0.0,Front End,1,1,False,False,True
434321,3,2014-05-10,21:18:43,2,1,0,0,29.95,29.95,0.0,0.0,Front End,1,1,False,False,True
645803,2,2014-05-10,21:24:25,1,5,0,0,40.4,40.4,0.0,0.0,Front End,5,4,False,False,False
631270,1,2014-05-10,21:27:25,0,13,0,0,68.59,68.59,0.0,0.0,Front End,12,4,False,True,False
617008,1,2014-05-10,21:31:38,0,1,0,0,35.2,35.2,0.0,0.0,Front End,1,1,False,False,False
283753,1,2014-05-10,21:32:40,0,3,0,0,10.88,10.88,0.0,0.0,Front End,3,1,False,False,False
698846,1,2014-05-10,21:33:38,0,2,0,0,22.6,22.6,0.0,0.0,Front End,2,1,False,False,True
330624,1,2014-05-10,21:35:10,0,2,0,0,29.2,29.2,0.0,0.0,Front End,2,2,False,False,False
913326,1,2014-05-10,21:36:09,0,2,0,0,18.6,18.6,0.0,0.0,Front End,2,1,False,False,False
89162,1,2014-05-10,21:41:31,0,4,0,0,68.6,68.6,0.0,0.0,Front End,4,2,False,False,False
585844,1,2014-05-10,21:42:07,0,1,0,0,12.8,12.8,0.0,0.0,Front End,1,1,False,False,False
218582,1,2014-05-10,21:42:57,0,3,0,0,43.2,43.2,0.0,0.0,Front End,3,3,False,False,True
12147,1,2014-05-10,21:53:41,0,2,0,0,19.6,19.6,0.0,0.0,Front End,2,1,False,False,False
494932,2,2014-05-10,21:54:14,1,1,0,0,2.98,2.98,0.0,0.0,Front End,1,1,False,False,True
550315,1,2014-05-10,12:03:08,0,2,0,0,75.7,75.7,0.0,0.0,Front End,2,1,False,False,False
311473,14,2014-05-10,12:04:43,13,4,0,0,14.14,14.14,0.0,0.0,Front End,4,4,False,True,True
170218,2,2014-05-10,12:09:29,1,17,0,0,95.65,95.65,0.0,0.0,Front End,17,7,False,True,True
637948,11,2014-05-10,12:10:48,10,5,0,0,24.93,24.93,0.0,0.0,Front End,5,4,False,True,True
222284,3,2014-05-10,12:14:15,2,12,0,0,94.17,88.86,5.31,0.0,Front End,12,7,False,True,True
704745,1,2014-05-10,12:16:13,0,5,0,0,41.8,41.8,0.0,0.0,Front End,5,3,False,True,False
232404,40,2014-05-10,12:17:16,39,2,0,0,40.69,40.69,0.0,0.0,Front End,2,1,False,False,True
874774,7,2014-05-10,12:25:24,6,4,0,0,5.92,5.92,0.0,0.0,Front End,3,1,False,False,True
240966,1,2014-05-10,12:27:04,0,6,0,0,65.2,65.2,0.0,0.0,Front End,6,5,False,False,False
906234,1,2014-05-10,12:28:52,0,2,0,0,12.6,12.6,0.0,0.0,Front End,2,2,False,True,False
415773,1,2014-05-10,12:29:59,0,3,0,0,32.45,32.45,0.0,0.0,Front End,3,2,False,False,False
538045,24,2014-05-10,12:33:23,23,12,0,0,88.06,82.81,5.25,0.0,Front End,12,6,False,True,True
759745,16,2014-05-10,12:34:39,15,6,0,0,23.8,23.8,0.0,0.0,Front End,6,3,False,True,True
905350,1,2014-05-10,12:37:00,0,6,0,0,11.88,11.88,0.0,0.0,Front End,1,1,False,False,False
957727,1,2014-05-10,12:38:52,0,1,0,0,14.01,14.01,0.0,0.0,Front End,1,1,False,False,False
389428,1,2014-05-10,12:44:17,0,4,0,0,36.2,36.2,0.0,0.0,Front End,3,2,False,False,False
459855,1,2014-05-10,12:45:18,0,1,0,0,14.8,14.8,0.0,0.0,Front End,1,1,False,False,True
320735,2,2014-05-10,12:46:34,1,3,0,0,36.8,36.8,0.0,0.0,Front End,3,3,False,False,True
270214,16,2014-05-10,12:48:05,15,5,0,0,29.28,24.91,4.37,0.0,Front End,5,5,False,True,True
439288,1,2014-05-10,12:49:08,0,1,0,0,3.98,3.98,0.0,0.0,Front End,1,1,False,False,False
850388,11,2014-05-10,12:50:54,10,3,0,0,13.36,13.36,0.0,0.0,Front End,2,2,False,False,True
256965,2,2014-05-10,12:51:48,1,1,0,0,5.3,5.3,0.0,0.0,Front End,1,1,False,False,True
151814,19,2014-05-10,12:56:12,18,15,0,0,82.18,82.18,0.0,0.0,Front End,14,7,False,True,False
222522,6,2014-05-10,12:58:09,5,4,0,0,28.75,15.76,12.99,0.0,Front End,4,3,False,True,False
622938,2,2014-05-10,13:00:57,1,5,0,0,38.68,38.68,0.0,0.0,Front End,5,4,False,False,True
428665,2,2014-05-10,13:02:25,1,2,0,0,34.97,34.97,0.0,0.0,Front End,2,1,False,False,False
637068,1,2014-05-10,13:03:41,0,1,0,0,6.8,6.8,0.0,0.0,Front End,1,1,False,False,False
590573,1,2014-05-10,13:05:53,0,6,0,0,41.54,41.54,0.0,0.0,Front End,6,5,False,False,True
475495,1,2014-05-10,13:06:52,0,3,0,0,14.4,14.4,0.0,0.0,Front End,3,2,False,False,False
309722,1,2014-05-10,13:21:54,0,1,0,0,3.2,3.2,0.0,0.0,Front End,1,1,False,False,False
168260,12,2014-05-10,13:24:54,11,9,0,0,21.29,21.29,0.0,0.0,Front End,9,2,False,True,True
139841,1,2014-05-10,13:25:39,0,1,0,0,9.8,9.8,0.0,0.0,Front End,1,1,False,False,True
85627,2,2014-05-10,13:26:35,1,2,0,0,6.4,6.4,0.0,0.0,Front End,1,1,False,False,False
227473,1,2014-05-10,13:29:37,0,4,0,0,16.11,16.11,0.0,0.0,Front End,4,4,False,False,False
765601,6,2014-05-10,13:33:48,5,1,0,0,1.48,1.48,0.0,0.0,Front End,1,1,False,False,True
847278,1,2014-05-10,13:38:30,0,5,0,0,24.21,24.21,0.0,0.0,Front End,5,4,False,True,False
209958,1,2014-05-10,13:39:24,0,2,0,0,4.25,4.25,0.0,0.0,Front End,2,2,False,True,True
48681,1,2014-05-10,13:42:25,0,9,0,0,49.88,49.88,0.0,0.0,Front End,7,4,False,False,False
409435,1,2014-05-10,13:49:20,0,2,0,0,67.2,67.2,0.0,0.0,Front End,1,1,False,False,True
640435,75,2014-05-10,13:51:50,74,14,0,0,148.43,148.43,0.0,0.0,Front End,11,6,False,True,True
920636,2,2014-05-10,13:52:26,1,1,0,0,24.28,24.28,0.0,0.0,Front End,1,1,False,False,True
727244,2,2014-05-10,13:55:57,1,7,0,0,162.86,162.86,0.0,0.0,Front End,7,3,False,False,False
828775,1,2014-05-10,13:57:00,0,1,0,0,13.8,13.8,0.0,0.0,Front End,1,1,False,False,False
865016,1,2014-05-10,14:03:28,0,13,0,0,27.18,27.18,0.0,0.0,Front End,12,2,False,True,False
116670,1,2014-05-10,14:24:59,0,1,0,0,21.8,21.8,0.0,0.0,Front End,1,1,False,False,False
269507,1,2014-05-10,14:35:09,0,3,0,0,86.4,86.4,0.0,0.0,Front End,3,2,False,False,False
909969,1,2014-05-02,16:50:12,0,2,0,0,15.41,15.41,0.0,0.0,Front End,2,2,False,False,False
766018,1,2014-05-02,17:17:40,0,1,0,0,6.8,6.8,0.0,0.0,Front End,1,1,False,False,False
76084,1,2014-05-02,17:20:31,0,3,0,0,29.4,29.4,0.0,0.0,Front End,3,1,False,False,True
809552,1,2014-05-02,17:21:53,0,2,0,0,10.3,10.3,0.0,0.0,Front End,2,2,False,False,False
706762,3,2014-05-02,17:25:23,2,2,0,0,16.13,0.0,16.13,0.0,Front End,2,1,False,False,False
21330,1,2014-05-02,17:31:15,0,6,0,0,39.36,39.36,0.0,0.0,Front End,6,5,False,True,True
662454,1,2014-05-02,17:32:10,0,3,0,0,22.6,22.6,0.0,0.0,Front End,3,3,False,False,False
422413,9,2014-05-02,17:33:49,8,7,0,0,84.83,84.83,0.0,0.0,Front End,7,4,False,True,True
526009,7,2014-05-02,17:35:19,6,3,0,0,16.46,16.46,0.0,0.0,Front End,3,3,False,True,True
926646,2,2014-05-02,17:36:57,1,3,0,0,17.49,17.49,0.0,0.0,Front End,3,3,False,True,False
688815,11,2014-05-02,17:39:36,10,1,0,0,4.4,4.4,0.0,0.0,Front End,1,1,False,False,True
573305,1,2014-05-02,17:40:53,0,2,0,0,16.61,16.61,0.0,0.0,Front End,2,2,False,False,False
94940,3,2014-05-02,17:49:12,2,6,0,0,39.5,26.94,12.56,0.0,Front End,6,5,False,True,True
287833,64,2014-05-02,17:53:05,63,3,0,0,12.38,1.18,11.2,3.09,Front End,3,2,False,False,True
209017,7,2014-05-02,17:55:53,6,9,0,0,81.04,69.27,11.77,0.0,Front End,9,7,False,False,False
315677,2,2014-05-02,18:03:16,1,4,0,0,47.0,47.0,0.0,0.0,Front End,4,2,False,False,False
369780,1,2014-05-02,18:04:37,0,2,0,0,40.86,40.86,0.0,0.0,Front End,2,2,False,True,False
918174,5,2014-05-02,18:10:23,4,15,0,0,109.24,109.24,0.0,0.0,Front End,15,4,False,True,True
19570,37,2014-05-02,18:13:00,36,1,0,0,10.41,10.41,0.0,0.0,Front End,1,1,False,False,True
831104,3,2014-05-02,18:16:44,2,1,0,0,27.42,27.42,0.0,0.0,Front End,1,1,False,False,True
348972,5,2014-05-02,18:18:08,4,7,0,0,24.45,24.45,0.0,0.0,Front End,6,5,False,True,False
118173,71,2014-05-02,18:18:53,70,1,0,0,6.0,6.0,0.0,0.0,Front End,1,1,False,True,True
955026,4,2014-05-02,18:22:33,3,8,0,0,54.91,54.91,0.0,0.0,Front End,8,7,False,True,True
328201,2,2014-05-02,18:26:44,1,12,0,0,74.21,74.21,0.0,0.0,Front End,11,6,False,True,True
136539,2,2014-05-02,18:30:13,1,7,0,0,40.39,26.21,14.18,0.0,Front End,7,4,False,True,True
825079,1,2014-05-02,18:31:18,0,2,0,0,19.23,19.23,0.0,0.0,Front End,2,2,False,False,True
113758,2,2014-05-02,18:34:14,1,12,0,0,63.66,63.66,0.0,0.0,Front End,12,6,False,True,False
79098,1,2014-05-02,18:37:45,0,3,0,0,18.5,18.5,0.0,0.0,Front End,3,2,False,False,False
515548,1,2014-05-02,18:47:39,0,9,0,0,39.12,39.12,0.0,0.0,Front End,9,4,False,False,False
453962,13,2014-05-02,18:48:43,12,3,0,0,30.71,15.6,15.11,0.0,Front End,3,2,False,False,True
578187,1,2014-05-02,18:49:53,0,1,0,0,9.6,9.6,0.0,0.0,Front End,1,1,False,False,False
302181,1,2014-05-02,18:52:51,0,5,0,0,62.75,62.75,0.0,0.0,Front End,3,3,False,True,False
297524,1,2014-05-02,18:56:08,0,4,0,0,11.37,11.37,0.0,0.0,Front End,4,2,False,True,False
66481,1,2014-05-02,18:58:55,0,1,0,0,12.8,12.8,0.0,0.0,Front End,1,1,False,False,False
162435,7,2014-05-02,19:07:45,6,5,0,0,42.81,42.81,0.0,0.0,Front End,5,4,False,True,False
574817,28,2014-05-02,19:10:06,27,10,0,0,79.76,79.76,0.0,0.0,Front End,10,6,False,True,True
470780,19,2014-05-02,19:10:59,18,3,0,0,18.96,18.96,0.0,0.0,Front End,3,3,False,False,True
448686,3,2014-05-02,19:14:53,2,9,0,0,81.0,81.0,0.0,0.0,Front End,9,5,False,False,True
618528,1,2014-05-02,19:16:39,0,5,0,0,54.0,54.0,0.0,0.0,Front End,5,3,False,False,False
