CustomerKey,VisitNumber,TicketDate,TicketTime,PriorVisits,SaleLines,ReturnLines,GiftCardLines,ProduceLines,MeatLines,FishLines,OilLines,FreshPastaLines,SAFOLines,RotisserieLines,NetAmount,NetRetailAmount,NetQSRAmount,DiscountAmount,StationGroup,UniqueItems,UniqueCategories,ReturnedBags,TopItemLines,RepeatProducts,WillReturn
710334,1,2015-11-06,13:18:47,0,3,0,0,0,0,0,1,0,0,0,35.8,35.8,0.0,0.0,Front End,3,2,False,0,0,False
815991,22,2015-11-06,13:19:50,21,6,0,0,2,0,0,0,1,2,0,31.78,31.78,0.0,0.0,Front End,6,6,False,3,3,True
382950,2,2015-11-06,13:20:54,1,1,0,0,0,0,0,0,0,0,0,3.2,3.2,0.0,0.0,Front End,1,1,False,0,0,False
204420,1,2015-11-06,13:39:22,0,18,0,0,3,1,4,3,0,2,0,200.58,200.58,0.0,0.0,Front End,18,11,False,2,0,True
83517,31,2015-11-06,13:41:55,30,11,0,0,0,0,4,1,1,1,0,153.67,153.67,0.0,0.0,Front End,10,7,False,2,2,True
733097,7,2015-11-06,13:50:19,6,27,0,0,7,0,1,0,0,4,2,221.95,176.04,35.91,0.0,Front End,24,11,False,4,0,True
363352,42,2015-11-06,14:14:08,41,5,0,0,3,0,1,0,0,0,0,33.53,33.53,0.0,0.0,Front End,5,4,False,1,0,True
946840,1,2015-11-06,14:25:58,0,1,0,0,0,0,0,0,0,1,0,3.8,3.8,0.0,0.0,Front End,1,1,False,1,0,False
578638,1,2015-11-06,14:27:33,0,10,0,0,0,0,0,0,0,0,0,40.9,40.9,0.0,0.0,Front End,9,3,False,0,0,False
212212,3,2015-11-06,14:29:03,2,2,0,0,1,0,0,0,0,0,0,3.32,3.32,0.0,0.0,Front End,2,2,False,1,0,False
859443,1,2015-11-06,14:29:53,0,6,0,0,0,0,0,0,0,4,0,38.09,38.09,0.0,0.0,Front End,6,4,False,1,0,False
776933,1,2015-11-06,14:30:54,0,4,0,0,4,0,0,0,0,0,0,17.68,17.68,0.0,0.0,Front End,4,2,False,1,0,False
341110,17,2015-11-06,14:32:51,16,4,0,0,1,0,0,0,1,0,0,27.25,27.25,0.0,0.0,Front End,4,4,False,0,1,True
557855,1,2015-11-06,14:33:43,0,1,0,0,0,0,0,0,0,0,0,22.8,22.8,0.0,0.0,Front End,1,1,False,0,0,False
271,1,2015-11-06,14:35:12,0,3,0,0,0,0,0,0,0,3,0,27.13,27.13,0.0,0.0,Front End,3,2,False,1,0,False
450717,24,2015-11-06,14:36:24,23,7,0,0,4,1,0,0,0,1,0,46.19,46.19,0.0,0.0,Front End,7,5,False,2,1,True
408789,1,2015-11-06,14:37:31,0,5,0,0,0,0,0,0,0,3,0,47.88,47.88,0.0,0.0,Front End,4,4,False,3,0,False
23561,2,2015-11-06,14:38:56,1,12,0,0,8,0,0,0,0,0,0,53.18,53.18,0.0,0.0,Front End,12,4,False,0,0,False
928292,1,2015-11-06,14:39:45,0,1,0,0,0,0,0,0,1,0,0,7.37,7.37,0.0,0.0,Front End,1,1,False,0,0,False
873884,19,2015-11-06,14:41:21,18,3,0,0,0,2,0,0,0,0,0,31.71,31.71,0.0,0.0,Front End,3,2,False,1,1,True
183492,1,2015-11-06,14:42:54,0,6,0,0,1,0,0,0,0,1,0,35.39,35.39,0.0,0.0,Front End,5,4,False,2,0,False
92934,3,2015-11-06,14:43:54,2,1,0,0,0,0,1,0,0,0,0,10.39,10.39,0.0,0.0,Front End,1,1,False,0,1,True
357150,3,2015-11-06,14:47:40,2,3,0,0,0,0,0,0,0,0,0,23.38,23.38,0.0,0.0,Front End,3,2,False,0,0,False
820844,1,2015-11-06,14:48:52,0,2,0,0,1,0,1,0,0,0,0,44.29,44.29,0.0,0.0,Front End,2,2,False,0,0,True
716941,14,2015-11-06,14:49:32,13,2,0,0,2,0,0,0,0,0,0,8.0,8.0,0.0,0.0,Front End,2,1,False,0,0,True
935110,3,2015-11-06,14:50:14,2,2,0,0,0,0,0,0,2,0,0,14.44,14.44,0.0,0.0,Front End,2,1,False,1,1,False
147302,7,2015-11-06,14:51:55,6,3,0,0,2,0,0,0,0,1,0,21.68,21.68,0.0,0.0,Front End,3,2,False,2,0,True
423496,1,2015-11-06,14:54:02,0,6,0,0,0,0,0,0,0,1,0,66.32,66.32,0.0,0.0,Front End,6,2,False,0,0,False
547306,1,2015-11-06,14:54:52,0,1,0,0,0,0,0,0,0,1,0,6.98,6.98,0.0,0.0,Front End,1,1,False,0,0,True
614276,1,2015-11-06,15:00:28,0,6,0,0,0,0,0,0,0,1,1,70.9,61.7,9.2,0.0,Front End,6,5,False,1,0,True
224849,2,2015-11-06,15:01:27,1,5,1,0,0,2,0,0,0,1,0,45.57,45.62,0.0,0.0,Front End,5,4,True,2,0,False
743476,31,2015-11-06,15:02:49,30,9,0,0,5,0,0,0,0,2,1,50.6,44.8,5.8,0.0,Front End,9,5,False,4,0,True
679817,1,2015-11-06,15:06:46,0,2,0,0,1,0,0,0,1,0,0,7.94,7.94,0.0,0.0,Front End,2,2,False,1,0,False
43003,8,2015-11-06,15:08:47,7,9,0,0,2,0,0,1,0,0,0,444.01,444.01,0.0,0.0,Front End,9,7,False,0,0,True
916521,16,2015-11-06,15:10:24,15,4,0,0,4,0,0,0,0,0,0,13.17,13.17,0.0,0.0,Front End,4,1,False,2,1,True
506356,47,2015-11-06,15:12:45,46,4,0,0,1,0,1,0,0,0,0,16.23,16.23,0.0,0.0,Front End,4,4,False,1,0,True
119291,3,2015-11-06,15:15:59,2,3,0,0,3,0,0,0,0,0,0,18.15,18.15,0.0,0.0,Front End,3,1,False,0,1,True
231701,1,2015-11-06,15:17:22,0,7,0,0,2,1,0,0,0,2,0,45.12,45.12,0.0,0.0,Front End,6,6,False,0,0,True
355038,1,2015-11-06,15:19:04,0,13,0,0,0,0,1,0,0,5,1,144.8,140.72,4.08,0.0,Front End,13,5,False,0,0,False
973653,21,2015-11-06,15:21:15,20,8,0,0,6,1,1,0,0,0,0,64.14,64.14,0.0,0.0,Front End,7,4,False,1,1,True
2032,1,2015-11-06,15:22:01,0,2,0,0,0,0,0,0,0,0,0,31.8,31.8,0.0,0.0,Front End,2,2,False,0,0,False
940456,1,2015-11-06,15:22:49,0,4,0,0,2,0,0,0,0,0,2,30.0,18.4,11.6,0.0,Front End,3,3,False,0,0,False
196215,1,2015-11-06,15:27:40,0,7,0,0,0,2,0,0,0,3,0,62.72,62.72,0.0,0.0,Front End,7,3,False,1,0,False
448859,24,2015-11-06,15:30:40,23,15,0,0,5,3,3,0,0,1,0,152.62,143.22,9.4,0.0,Front End,14,8,False,3,6,True
668283,17,2015-11-06,15:34:47,16,2,0,0,0,0,0,0,0,2,0,15.1,15.1,0.0,0.0,Front End,2,1,False,0,0,True
255005,3,2015-11-06,15:38:18,2,1,0,0,0,0,1,0,0,0,0,38.21,38.21,0.0,0.0,Front End,1,1,False,0,0,False
236082,40,2015-11-06,15:39:25,39,7,0,0,2,2,0,0,1,0,1,45.74,39.94,5.8,0.0,Front End,7,5,False,3,2,True
122083,1,2015-11-06,15:40:38,0,7,0,0,1,0,1,0,0,1,0,36.14,36.14,0.0,0.0,Front End,6,6,False,2,0,False
169756,1,2015-11-06,15:42:16,0,8,0,0,0,1,0,1,0,3,0,68.43,68.43,0.0,0.0,Front End,8,6,False,2,0,False
581622,1,2015-11-06,15:44:14,0,3,0,0,0,0,0,0,0,0,0,6.54,6.54,0.0,0.0,Front End,3,1,False,1,0,False
460494,2,2015-11-06,15:45:45,1,4,0,0,3,1,0,0,0,0,0,20.35,20.35,0.0,0.0,Front End,4,2,False,3,0,True
238501,8,2015-11-06,15:47:45,7,3,0,0,2,0,0,0,1,0,0,12.0,12.0,0.0,0.0,Front End,3,3,False,2,0,True
749709,1,2015-11-06,15:49:26,0,6,0,0,1,1,0,0,1,1,0,35.48,35.48,0.0,0.0,Front End,6,6,False,3,0,False
931787,5,2015-11-06,15:51:22,4,3,1,0,3,0,0,0,0,0,0,5.33,5.38,0.0,0.0,Front End,4,2,True,2,0,False
477985,3,2015-11-06,15:52:54,2,11,0,0,4,0,0,0,0,0,2,42.22,32.62,9.6,0.0,Front End,11,4,False,2,2,True
705098,3,2015-11-06,15:55:06,2,8,0,0,2,0,0,0,0,6,0,67.45,67.45,0.0,0.0,Front End,4,3,False,6,0,True
161020,1,2015-11-06,15:55:55,0,7,0,0,2,0,4,0,0,1,0,63.7,63.7,0.0,0.0,Front End,4,3,False,0,0,False
250345,1,2015-11-06,15:57:48,0,1,0,0,0,0,0,0,0,0,0,2.18,2.18,0.0,0.0,Front End,1,1,False,0,0,False
460277,1,2015-11-06,16:00:41,0,1,0,0,0,0,0,0,0,0,0,7.0,7.0,0.0,0.0,Front End,1,1,False,0,0,False
298240,4,2015-11-06,16:27:06,3,1,0,0,0,0,0,0,0,0,0,4.5,4.5,0.0,0.0,Front End,1,1,False,0,0,True
226708,1,2015-11-06,16:27:57,0,4,0,0,0,0,0,0,0,0,0,36.6,36.6,0.0,0.0,Front End,4,1,False,0,0,False
587056,10,2015-11-06,16:32:19,9,5,0,0,2,0,0,0,0,0,0,35.7,35.7,0.0,0.0,Front End,5,3,False,2,0,False
388276,1,2015-11-06,16:33:14,0,3,0,0,0,0,0,0,0,0,0,20.4,20.4,0.0,0.0,Front End,2,1,False,0,0,False
621242,1,2015-11-06,16:34:28,0,1,0,0,0,0,0,0,0,0,0,9.8,9.8,0.0,0.0,Front End,1,1,False,0,0,False
276130,1,2015-11-06,16:37:04,0,4,0,0,0,0,0,0,0,3,0,35.17,35.17,0.0,0.0,Front End,4,3,False,1,0,False
769513,12,2015-11-06,16:40:01,11,8,0,0,4,0,0,0,0,3,0,54.33,54.33,0.0,0.0,Front End,8,5,False,2,0,False
145129,1,2015-11-06,16:41:54,0,4,0,0,0,1,0,0,2,1,0,66.03,66.03,0.0,0.0,Front End,4,3,False,1,0,True
107556,1,2015-11-06,16:43:20,0,5,0,0,0,0,0,0,0,3,0,45.98,45.98,0.0,0.0,Front End,5,4,False,1,0,False
855712,1,2015-11-06,16:44:11,0,5,0,0,0,0,0,0,0,0,0,26.0,26.0,0.0,0.0,Front End,2,1,False,0,0,False
456887,1,2015-11-06,16:46:55,0,12,0,0,0,0,0,0,0,8,0,75.62,75.62,0.0,0.0,Front End,12,5,False,2,0,True
705690,33,2015-11-06,16:47:56,32,2,0,0,1,0,0,0,0,0,0,17.8,17.8,0.0,0.0,Front End,2,2,False,0,0,True
275329,6,2015-11-06,16:49:52,5,9,0,0,2,0,0,0,1,4,0,60.82,60.82,0.0,0.0,Front End,9,5,False,3,0,True
749470,6,2015-11-06,16:51:19,5,9,0,0,1,0,0,0,0,6,0,62.18,62.18,0.0,0.0,Front End,9,4,False,3,1,True
935391,5,2015-11-06,16:52:26,4,1,0,0,0,1,0,0,0,0,0,17.25,17.25,0.0,0.0,Front End,1,1,False,0,1,True
780447,1,2015-11-06,16:54:23,0,1,0,0,0,0,0,0,0,0,0,7.4,7.4,0.0,0.0,Front End,1,1,False,0,0,False
886289,3,2015-11-06,16:55:02,2,2,0,0,0,0,0,0,0,2,0,8.91,8.91,0.0,0.0,Front End,2,1,False,0,0,True
558077,24,2015-11-06,16:57:01,23,6,0,0,2,0,0,0,1,2,0,20.26,20.26,0.0,0.0,Front End,6,5,False,2,0,True
409616,6,2015-11-06,17:01:00,5,5,0,0,0,0,0,0,0,1,0,59.1,59.1,0.0,0.0,Front End,5,2,False,0,0,True
818410,14,2015-11-06,17:03:17,13,1,0,0,0,0,0,0,0,0,0,6.8,6.8,0.0,0.0,Front End,1,1,False,0,0,True
114219,59,2015-11-06,17:05:15,58,8,0,0,1,0,0,0,0,4,1,40.98,26.89,14.09,0.0,Front End,8,6,False,2,6,True
910555,2,2015-11-06,17:08:27,1,14,0,0,11,0,0,0,0,1,0,65.92,65.92,0.0,0.0,Front End,13,5,False,2,4,False
128584,1,2015-11-06,17:11:09,0,2,0,1,0,0,0,0,0,0,0,34.6,34.6,0.0,0.0,Front End,2,1,False,0,0,False
813947,33,2015-11-06,18:17:05,32,12,0,0,8,0,1,0,0,1,0,64.55,64.55,0.0,0.0,Front End,12,6,False,5,1,True
813423,10,2015-11-06,18:19:16,9,8,0,0,1,0,0,0,0,1,2,45.28,24.14,21.14,0.0,Front End,8,5,False,3,1,False
417556,4,2015-11-06,18:21:44,3,10,0,0,5,0,0,0,1,2,0,56.54,56.54,0.0,0.0,Front End,10,5,False,2,1,True
476045,6,2015-11-06,18:23:51,5,3,0,0,0,0,0,0,2,1,0,30.32,30.32,0.0,0.0,Front End,3,2,False,2,0,True
803417,1,2015-11-06,18:27:49,0,1,0,0,0,0,0,0,0,0,0,2.18,2.18,0.0,0.0,Front End,1,1,False,0,0,False
290619,1,2015-11-06,18:29:05,0,4,0,0,2,0,0,0,1,1,0,20.91,20.91,0.0,0.0,Front End,4,3,False,2,0,False
464337,2,2015-11-06,18:35:53,1,6,0,0,2,0,0,0,0,2,0,51.91,51.91,0.0,0.0,Front End,6,3,False,1,0,False
325117,1,2015-11-06,18:38:39,0,4,0,0,4,0,0,0,0,0,0,7.23,7.23,0.0,0.0,Front End,4,2,False,2,0,False
288458,4,2015-11-06,18:41:16,3,4,0,0,3,0,1,0,0,0,0,22.91,22.91,0.0,0.0,Front End,4,3,False,0,0,True
112733,3,2015-11-06,18:48:35,2,5,0,0,3,0,2,0,0,0,0,43.88,43.88,0.0,0.0,Front End,4,3,False,1,0,True
248604,2,2015-11-06,18:49:46,1,4,0,0,1,0,0,0,0,1,0,33.99,33.99,0.0,0.0,Front End,4,3,False,0,0,True
572428,5,2015-11-06,18:51:59,4,11,0,0,5,1,0,0,0,2,0,67.73,67.73,0.0,0.0,Front End,10,6,False,3,4,True
426070,1,2015-11-06,18:53:16,0,2,0,0,0,0,0,0,0,0,0,7.6,7.6,0.0,0.0,Front End,2,1,False,0,0,True
279993,1,2015-11-06,18:57:41,0,7,0,0,3,0,0,0,0,3,0,33.4,33.4,0.0,0.0,Front End,7,5,False,3,0,False
849249,15,2015-11-06,18:58:52,14,2,0,0,0,0,0,0,0,2,0,10.6,10.6,0.0,0.0,Front End,2,1,False,2,0,True
578701,2,2015-11-06,19:02:32,1,4,0,0,1,0,0,0,0,3,0,29.09,29.09,0.0,0.0,Front End,4,2,False,0,0,True
627183,1,2015-11-06,19:04:28,0,6,0,0,3,0,0,0,0,2,0,27.62,27.62,0.0,0.0,Front End,6,4,False,2,0,True
402447,2,2015-11-06,19:08:18,1,14,0,0,0,0,0,0,1,0,3,124.56,95.82,28.74,0.0,Front End,12,6,False,3,1,False
246329,2,2015-11-06,19:13:54,1,21,0,0,4,0,0,0,2,5,0,171.28,171.28,0.0,0.0,Front End,21,8,False,3,0,False
13969,1,2015-11-06,19:18:12,0,21,0,0,11,2,0,0,0,1,0,98.2,98.2,0.0,0.0,Front End,18,8,False,5,0,False
277395,18,2015-11-06,19:20:15,17,1,0,0,1,0,0,0,0,0,0,1.5,1.5,0.0,0.0,Front End,1,1,False,0,0,True
7359,4,2015-11-06,19:20:58,3,2,0,0,0,0,0,1,0,0,0,17.28,17.28,0.0,0.0,Front End,2,2,False,0,0,False
739964,1,2015-11-06,19:30:03,0,12,0,0,3,0,0,0,0,4,0,65.64,65.64,0.0,0.0,Front End,11,7,False,5,0,False
234883,2,2015-11-06,19:35:39,1,15,0,0,8,1,0,0,1,1,0,221.66,221.66,0.0,0.0,Front End,14,6,False,4,3,False
108828,10,2015-11-06,19:42:04,9,17,0,0,8,0,3,0,0,4,0,124.14,124.14,0.0,0.0,Front End,17,6,False,4,3,True
367333,7,2015-11-06,19:44:20,6,2,0,0,0,1,0,0,0,0,0,29.53,29.53,0.0,0.0,Front End,2,2,False,0,0,True
144577,7,2015-11-06,19:47:14,6,1,0,0,0,0,0,0,0,0,0,10.8,10.8,0.0,0.0,Front End,1,1,False,0,1,False
124854,4,2015-11-06,19:48:22,3,1,0,0,0,0,0,0,0,0,0,6.2,6.2,0.0,0.0,Front End,1,1,False,0,0,False
119486,1,2015-11-06,19:49:52,0,2,0,0,0,0,0,0,0,0,0,11.0,11.0,0.0,0.0,Front End,2,1,False,0,0,False
243455,3,2015-11-06,19:52:06,2,2,0,0,0,0,1,0,0,1,0,26.87,26.87,0.0,0.0,Front End,2,2,False,0,0,True
869083,2,2015-11-06,19:53:37,1,4,0,0,0,0,0,0,0,4,0,86.13,86.13,0.0,0.0,Front End,4,2,False,0,1,False
388493,7,2015-11-06,19:54:59,6,7,0,0,0,0,0,0,0,4,0,63.45,63.45,0.0,0.0,Front End,7,5,False,1,0,True
46650,3,2015-11-06,19:57:05,2,5,0,0,1,0,0,0,0,0,0,17.06,17.06,0.0,0.0,Front End,5,4,False,0,1,False
433478,3,2015-11-06,19:59:28,2,7,0,0,0,2,0,0,0,0,0,43.32,38.32,0.0,0.0,Front End,7,4,False,0,0,False
25802,1,2015-11-06,20:00:54,0,4,0,0,0,0,0,0,0,0,0,21.98,21.98,0.0,0.0,Front End,4,3,False,0,0,False
896156,4,2015-11-06,20:02:27,3,3,0,0,0,0,0,0,0,3,0,24.49,24.49,0.0,0.0,Front End,3,1,False,1,0,False
751834,3,2015-11-06,20:04:43,2,5,0,0,2,0,0,0,0,0,0,30.83,30.83,0.0,0.0,Front End,5,3,False,1,0,False
686113,1,2015-11-06,20:05:27,0,2,0,0,0,0,0,0,0,0,0,15.6,15.6,0.0,0.0,Front End,2,1,False,0,0,False
284413,26,2015-11-06,20:08:35,25,8,0,0,3,0,1,0,2,1,0,50.8,50.8,0.0,0.0,Front End,8,6,False,1,1,True
344726,7,2015-11-06,20:11:23,6,7,0,0,0,0,0,0,1,1,0,71.86,61.86,0.0,0.0,Front End,6,6,False,0,0,True
260052,1,2015-11-06,20:12:57,0,4,0,0,0,0,0,0,0,0,0,11.2,11.2,0.0,0.0,Front End,4,1,False,0,0,False
511477,1,2015-11-06,20:16:15,0,2,0,0,2,0,0,0,0,0,0,9.5,9.5,0.0,0.0,Front End,2,1,False,2,0,False
558112,2,2015-11-06,20:18:52,1,11,0,0,4,1,0,0,0,2,3,74.63,43.26,31.37,0.0,Front End,11,6,False,6,0,True
280368,2,2015-11-06,20:20:38,1,1,0,0,0,0,0,0,0,0,0,40.0,40.0,0.0,0.0,Front End,1,1,False,0,0,False
321052,34,2015-11-06,20:22:22,33,5,0,0,2,0,0,0,0,0,0,26.75,21.75,0.0,0.0,Front End,5,5,False,0,0,True
182037,1,2015-11-06,20:24:48,0,12,0,0,8,0,0,0,2,1,0,51.4,51.4,0.0,0.0,Front End,12,5,False,4,0,False
867805,2,2015-11-06,20:26:04,1,6,0,0,1,0,0,0,2,1,0,40.5,40.5,0.0,0.0,Front End,5,4,False,3,0,True
715908,1,2015-11-06,20:26:47,0,1,0,0,0,0,0,0,0,0,0,12.95,12.95,0.0,0.0,Front End,1,1,False,0,0,False
921856,7,2015-11-06,20:29:49,6,1,0,0,0,0,1,0,0,0,0,17.8,17.8,0.0,0.0,Front End,1,1,False,0,0,False
294075,3,2015-11-06,20:31:16,2,2,0,0,0,0,0,0,0,0,0,18.78,18.78,0.0,0.0,Front End,2,2,False,0,0,False
35971,3,2015-11-06,20:38:28,2,3,0,0,2,0,0,0,0,1,0,10.8,10.8,0.0,0.0,Front End,3,3,False,3,0,False
795110,9,2015-11-06,20:41:19,8,3,0,0,2,0,1,0,0,0,0,18.66,18.66,0.0,0.0,Front End,3,2,False,1,0,True
187101,1,2015-11-06,20:43:45,0,6,0,0,0,0,0,0,0,0,0,65.0,65.0,0.0,0.0,Front End,6,2,False,0,0,False
437916,3,2015-11-06,20:55:36,2,9,0,0,1,2,0,0,1,1,1,69.41,63.61,5.8,0.0,Front End,9,7,False,2,1,True
508869,3,2015-11-06,21:02:09,2,20,0,0,0,0,0,0,0,12,0,206.94,203.46,3.48,0.0,Front End,13,5,False,5,0,True
63059,1,2015-11-06,21:05:10,0,9,0,0,0,0,0,0,0,1,0,48.56,48.56,0.0,0.0,Front End,8,7,False,1,0,False
781407,27,2015-11-06,21:09:02,26,4,0,0,4,0,0,0,0,0,0,17.59,17.59,0.0,0.0,Front End,4,2,False,0,0,True
297441,2,2015-11-06,21:17:15,1,3,0,0,0,0,0,0,0,0,0,33.4,33.4,0.0,0.0,Front End,3,2,False,0,0,True
694085,4,2015-11-06,21:18:54,3,4,0,0,2,0,1,0,0,0,0,31.52,23.52,8.0,0.0,Front End,4,3,False,1,0,True
689957,1,2015-11-06,21:24:16,0,1,0,0,0,0,0,0,0,0,0,7.8,7.8,0.0,0.0,Front End,1,1,False,0,0,False
237376,39,2015-11-06,21:28:47,38,12,0,0,2,0,1,0,2,4,0,82.7,82.7,0.0,0.0,Front End,12,9,False,4,4,True
201640,1,2015-11-06,21:30:39,0,2,0,0,0,0,0,0,0,0,0,31.0,31.0,0.0,0.0,Front End,2,1,False,0,0,False
393741,1,2015-11-06,21:42:40,0,1,0,0,1,0,0,0,0,0,0,1.64,1.64,0.0,0.0,Front End,1,1,False,0,0,False
939798,1,2015-11-06,21:43:29,0,1,0,0,0,0,0,0,0,0,0,7.8,7.8,0.0,0.0,Front End,1,1,False,0,0,False
595917,21,2015-11-06,21:46:27,20,7,0,0,2,0,0,1,0,0,0,43.45,43.45,0.0,0.0,Front End,7,5,False,1,1,True
668211,1,2015-11-06,21:54:15,0,3,0,0,2,0,1,0,0,0,0,18.83,18.83,0.0,0.0,Front End,3,3,False,0,0,True
357610,16,2015-11-06,12:05:39,15,8,0,0,2,0,1,0,2,2,0,110.54,110.54,0.0,0.0,Front End,8,5,False,4,1,True
118726,2,2015-11-06,12:10:14,1,17,0,0,2,0,0,0,0,7,0,73.0,73.0,0.0,0.0,Front End,10,6,False,11,0,False
524117,1,2015-11-06,12:11:09,0,2,0,0,2,0,0,0,0,0,0,3.0,3.0,0.0,0.0,Front End,2,1,False,0,0,False
361604,1,2015-11-06,12:12:20,0,5,0,0,0,0,0,0,1,3,0,25.71,25.71,0.0,0.0,Front End,5,4,False,2,0,True
980748,7,2015-11-06,12:17:12,6,7,0,0,0,0,1,0,2,0,2,84.09,72.89,11.2,0.0,Front End,6,5,False,1,2,True
284846,30,2015-11-06,12:19:22,29,2,0,0,1,0,1,0,0,0,0,39.73,39.73,0.0,0.0,Front End,2,2,False,0,0,True
938081,4,2015-11-06,12:33:29,3,7,0,0,3,0,1,0,0,0,0,45.34,45.34,0.0,0.0,Front End,7,4,False,0,0,True
871512,6,2015-11-06,12:34:50,5,4,0,0,1,0,1,0,0,1,0,43.7,43.7,0.0,0.0,Front End,4,4,False,3,0,True
622066,1,2015-11-06,12:40:34,0,1,0,0,0,0,0,0,0,0,0,14.4,14.4,0.0,0.0,Front End,1,1,False,0,0,False
107506,1,2015-11-06,12:43:39,0,2,0,0,0,0,0,0,0,0,0,19.4,19.4,0.0,0.0,Front End,2,2,False,0,0,False
241050,1,2015-11-06,12:46:23,0,7,0,0,1,0,0,0,0,0,0,15.43,15.43,0.0,0.0,Front End,5,2,False,3,0,False
884123,1,2015-11-06,12:48:05,0,1,0,0,0,0,0,1,0,0,0,39.8,39.8,0.0,0.0,Front End,1,1,False,0,0,True
711244,1,2015-11-06,12:51:03,0,6,0,0,0,0,0,0,0,2,0,46.09,46.09,0.0,0.0,Front End,6,4,False,0,0,False
546148,8,2015-11-06,12:53:36,7,8,0,0,5,0,0,0,0,3,0,54.36,54.36,0.0,0.0,Front End,6,3,False,2,2,True
680409,1,2015-11-06,12:54:24,0,2,0,0,0,0,0,0,1,1,0,15.34,15.34,0.0,0.0,Front End,2,2,False,1,0,False
465795,6,2015-11-06,12:58:19,5,9,0,0,9,0,0,0,0,0,0,26.86,26.86,0.0,0.0,Front End,9,2,False,3,0,True
979041,1,2015-11-06,13:02:44,0,3,0,0,1,0,0,0,0,2,0,15.2,15.2,0.0,0.0,Front End,3,3,False,0,0,False
241551,1,2015-11-06,13:07:08,0,3,0,0,0,0,0,0,0,0,0,9.0,9.0,0.0,0.0,Front End,3,1,False,0,0,False
335529,2,2015-11-06,13:09:21,1,7,0,0,3,0,1,0,0,0,0,33.71,33.71,0.0,0.0,Front End,6,4,False,2,1,True
835436,1,2015-11-06,13:10:23,0,2,0,0,0,0,0,0,0,0,0,3.66,3.66,0.0,0.0,Front End,2,1,False,1,0,False
283476,13,2015-11-06,13:11:06,12,1,0,0,0,1,0,0,0,0,0,20.48,20.48,0.0,0.0,Front End,1,1,False,0,0,True
423197,2,2015-11-06,13:12:41,1,3,0,0,0,0,0,0,0,3,0,18.4,18.4,0.0,0.0,Front End,2,1,False,0,1,True
252310,3,2015-11-06,13:14:12,2,7,0,0,1,0,0,0,0,0,0,53.2,53.2,0.0,0.0,Front End,6,3,False,0,0,True
362042,17,2015-11-06,13:16:55,16,5,0,0,0,2,1,0,0,0,0,91.06,91.06,0.0,0.0,Front End,4,3,False,1,2,True
546933,4,2015-11-06,13:21:01,3,9,0,0,3,0,0,1,0,2,0,67.85,67.85,0.0,0.0,Front End,9,5,False,2,0,True
400243,5,2015-11-06,13:29:03,4,18,0,0,6,0,1,0,3,5,0,120.4,120.4,0.0,0.0,Front End,15,9,False,8,2,True
799063,1,2015-11-06,13:34:55,0,3,0,0,0,0,0,0,3,0,0,55.04,55.04,0.0,0.0,Front End,2,1,False,1,0,False
660058,14,2015-11-06,13:36:46,13,4,0,0,2,0,0,0,0,2,0,17.74,17.74,0.0,0.0,Front End,4,2,False,2,0,True
93071,69,2015-11-06,13:40:02,68,1,0,0,1,0,0,0,0,0,0,3.5,3.5,0.0,0.0,Front End,1,1,False,1,1,True
90374,31,2015-11-06,13:46:30,30,12,0,0,9,2,1,0,0,0,0,90.18,90.18,0.0,0.0,Front End,11,4,False,3,1,True
447193,1,2015-11-06,13:48:03,0,5,0,0,0,0,0,0,0,0,0,33.0,33.0,0.0,0.0,Front End,5,3,False,0,0,False
919152,1,2015-11-06,13:48:54,0,1,0,0,0,0,0,0,0,0,0,3.5,3.5,0.0,0.0,Front End,1,1,False,1,0,False
241057,16,2015-11-06,13:51:11,15,7,0,0,5,0,2,0,0,0,0,49.35,49.35,0.0,0.0,Front End,7,3,False,5,2,True
953736,7,2015-11-06,13:53:59,6,10,0,0,6,2,0,0,0,1,0,46.01,46.01,0.0,0.0,Front End,10,5,False,1,3,False
134090,1,2015-11-06,13:54:53,0,1,0,0,0,0,0,0,0,0,0,19.2,19.2,0.0,0.0,Front End,1,1,False,0,0,False
217856,2,2015-11-06,13:57:08,1,1,0,0,0,0,0,0,0,0,0,1.98,1.98,0.0,0.0,Front End,1,1,False,0,0,True
683185,8,2015-11-06,14:06:30,7,6,0,0,2,1,0,0,1,1,0,33.06,33.06,0.0,0.0,Front End,6,6,False,4,1,True
51020,1,2015-11-06,14:08:22,0,4,0,0,0,0,0,0,0,1,0,57.5,57.5,0.0,0.0,Front End,4,4,False,1,0,False
92185,6,2015-11-06,14:10:16,5,1,0,0,0,0,0,0,0,0,0,9.8,9.8,0.0,0.0,Front End,1,1,False,0,0,False
676156,1,2015-11-06,14:12:42,0,16,0,0,3,0,0,0,0,10,0,101.68,101.68,0.0,0.0,Front End,15,6,False,2,0,False
846594,1,2015-11-06,14:15:05,0,1,0,0,0,0,0,0,0,0,0,22.8,22.8,0.0,0.0,Front End,1,1,False,0,0,False
883416,2,2015-11-06,14:24:55,1,10,0,0,4,0,4,0,0,0,0,221.29,193.35,27.94,0.0,Front End,9,5,False,3,0,True
70733,1,2015-11-06,14:26:19,0,5,0,0,0,0,0,0,0,4,0,30.4,30.4,0.0,0.0,Front End,4,3,False,1,0,False
